"meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","label"
"-0.357439361056896","1.07967297610482","-1.08821558432643","-0.338267136443084","1.07281454597232","0.97766067167988","-0.0762580856359395","-0.169006928412914","0.415860150203998","0.449238439788591","-1.36442321999596","-0.357439361056896","-2.01546085663544","-1.0978247954558","-2.19671116528422","-1.38545599061484","-0.708292496800234","-1.27366579579027","-1.26133319573754","-0.100123953796917","male"
"-0.684679618973064","1.17034052243442","-1.12202163119495","-0.40122563207876","0.527874750734771","0.74819641462734","0.734116178033055","0.362587640401607","0.84266315086451","0.896835348550459","-1.36268628597599","-0.684679618973064","-1.35778853249131","-1.07727785696317","0.565869205796821","-1.18516533211118","-0.708292496800234","-0.310736459189093","-0.298098162135977","-0.835982938420637","male"
"-0.541709343415569","1.09509589684534","-1.06166258194491","-0.446947176368312","0.664570738342068","0.875749399203772","0.251959356316961","0.0527198933769775","1.01249918910087","1.10299039454264","-1.36415629121278","-0.541709343415569","-1.85250500176522","-1.1010191112895","-0.162048796741983","-1.30588578097784","-0.708292496800234","-1.13166699960945","-1.11928931981473","-0.400366871898401","male"
"-0.378630601418703","1.1114745631451","0.0232919942319572","-0.487864512450012","0.583119606064076","0.877301376097065","0.266418466676967","0.0691238387818114","0.764147307693797","0.763245207482673","-1.36414268285544","-0.378630601418703","-1.86833226116257","-1.07133818878616","0.410415530678366","-1.29620513232764","-0.708292496800234","-0.408360631563406","-0.39575332683291","-1.0289361719018","male"
"-0.397274912879099","0.87989249234614","-1.16754738249603","-0.301051213898482","0.996232208930475","0.893000710767179","-0.0143600312736929","-0.164740105955783","0.158921037379388","0.391667861825118","-0.480995075909493","-0.397274912879099","-0.377917382158871","-1.09054507617838","-1.11346838315892","-0.940391710622683","-0.708292496800234","-1.23150990317409","-1.21916392007296","1.87186919046987","male"
"-0.453454281163733","0.943732413286624","-1.20685834591369","-0.375550208527332","0.64447985268699","0.783411014260267","-0.223566762192858","-0.210600555479665","0.414331447711278","0.739420128656163","-0.395051780148193","-0.453454281163733","-0.704378587318132","-1.06962563471279","0.114798705862938","-1.01014468909945","-0.708292496800234","-1.24038482793539","-1.22804166231813","1.76658645677137","male"
"-0.0126609725514042","0.825175911668008","-1.18908639690838","-0.224206445931122","1.17229056125274","0.902843647898831","-0.0802255093416228","-0.18067399502382","-0.934028912169343","-0.533964464329799","-0.410655148256828","-0.0126609725514042","-0.501457299200893","-1.02822340891976","-2.69520344557704","-1.13164886236062","-0.708292496800234","-1.28919691412255","-1.2768692446666","1.30166472781599","male"
"-0.93146981015718","1.01518821957667","-0.757867146789807","-0.980375642043692","-0.439919099598413","0.872425735172657","-0.531647354599894","-0.244903333606395","1.73614080524501","2.24950885091242","0.666973920126983","-0.93146981015718","-2.33402135664817","-1.06876674707538","-1.78586587932857","-1.08081306099454","-0.708292496800234","-1.14276065556108","-1.1303864976212","0.147291763691524","male"
"-0.476207927848746","1.1310907506591","-1.17819161531718","-0.37758098981058","0.859260635438313","0.904396311446675","0.0334110328186535","-0.147848343845431","0.459271368915276","0.857308114600599","-0.495601496517561","-0.476207927848746","-0.46702083379993","-1.01577727544995","0.565869205796821","-1.05617441496435","-0.708292496800234","-1.25369721507734","-1.2413582756859","1.32894650948588","male"
"-0.175386389850446","0.872288771479397","-1.13940849820285","-0.193051789394821","1.34361059222956","0.962055924729072","0.14062391840209","-0.110442006335549","-0.408588391835441","-0.0242610681686403","-0.399862875368368","-0.175386389850446","-0.312051246450138","-1.05300269137015","-1.00643367968699","-1.08795312965752","-0.708292496800234","-1.24925975269669","-1.23691940456331","0.248507410171944","male"
"-0.203252558882856","0.865160489647023","-1.07673076723088","-0.347704961337342","0.943085564972455","0.916719046856699","-0.132869157722254","-0.196091295098859","-0.438767378812956","0.160486825180882","-0.586528873560786","-0.203252558882856","-0.560973562657661","-1.04307656344965","-0.293983934702144","-0.0575114021598732","-0.708292496800234","-0.248611985859985","-0.235953966419747","0.268425707028256","male"
"-0.228692885441501","0.960583818384389","-1.2496426675932","-0.26189899102817","1.18781440562231","0.954308764033473","0.0289756875469589","-0.149296716898177","-0.433885338735718","0.0373052709965896","-0.415408492183959","-0.228692885441501","-0.565666909140212","-1.06444598955317","-0.896296521042021","-1.11245336526577","-0.708292496800234","-1.25369721507734","-1.2413582756859","2.08237215121851","male"
"-0.714494115583627","1.08977117502707","-1.06620939543717","-0.391476999207975","0.617855916801384","0.786822201647721","-0.270406612305108","-0.220102306966928","0.578158450186586","0.981937388263298","-0.409898934450232","-0.714494115583627","-0.698118221711491","-0.956809903430457","-3.00629261297785","-0.868882841134396","-0.708292496800234","-0.692358223925043","-0.679841078678534","0.36051677029183","male"
"-0.443155318812338","0.606162181969354","-0.780556914500774","-0.0910839253583245","-0.644629426647293","-0.252544727245854","-0.283951005154738","-0.224072741218648","0.196872729407339","0.420624007443961","-0.39863349764815","-0.443155318812338","-0.001810381299163","-1.05031805467684","0.114798705862938","-1.1226617967692","-0.708292496800234","-1.26257213983864","-1.25023601793107","1.4552517827588","male"
"-0.283116197092982","0.863461701353156","-1.10011214396483","-0.156304839143159","1.16940108657081","0.823986818492985","0.321722387305328","-0.0406884921243673","-0.376175280557378","0.348285003015796","-0.380417635610862","-0.283116197092982","-0.120815086754052","4.39180660948415","-2.88587099979045","-1.08200307243837","1.26644732268086","-1.27588452698059","-1.29906360027954","0.491893033034174","male"
"-0.59915742184226","0.530040605870975","-1.17848846206984","-0.126539313361835","-0.752142052697802","-0.271607477303551","0.28408505138023","-0.0739565280110186","-0.562286330501814","0.121502438653014","-0.359137532469148","-0.59915742184226","-0.353834050749431","-1.04216283755188","-2.5608694869267","-1.22108565993592","-0.708292496800234","-1.23816609674506","-1.22582222675684","0.683744949751797","male"
"-0.357537959866142","0.894596589143343","-1.08956596310095","-0.239209989223174","0.893511972062152","0.765879223331905","-0.092963922329284","-0.183683460072357","0.371806741538376","0.599276670344217","-0.426448666236938","-0.357537959866142","-0.472924197061281","-1.07389404600172","-0.293983934702144","-0.953430096876814","-0.708292496800234","-1.17382289222563","-1.16145859547932","-0.0184152463712483","male"
"-0.317730280739714","0.678717629804766","-1.10832121303017","-0.190081387646991","0.903086144500788","0.715269469775794","-0.0494578771413684","-0.169291874424173","-0.0346264199219435","0.0903443956501005","-0.365455973303466","-0.317730280739714","-0.0502519060575942","-1.09054507617838","0.114798705862938","-0.981623403426473","-0.708292496800234","-1.23594736555474","-1.22360279119555","0.832701403562063","male"
"-1.13712952160884","0.662664410883288","-1.76440233171994","-0.890551609552976","-0.482885073911336","0.746481174173372","-0.126581709422986","-0.172703186951132","1.0122792714985","1.14781246653139","-0.569784340696272","-1.13712952160884","-1.89580713256264","-1.0856194228293","-0.545860107171555","-0.918579341771585","-0.708292496800234","-0.24639325466966","-0.233734530858453","-0.658673077592638","male"
"-0.47272215752676","0.442135592324647","-0.70123559593018","-0.484978270294975","0.203801819280657","0.664429707659914","-0.241235125817359","-0.204769574759022","0.949803387379816","1.03597193561432","-0.568510981781352","-0.47272215752676","-1.2730529431101","-1.1010191112895","-0.162048796741983","-0.780037668566685","-0.708292496800234","-0.63245248178626","-0.619916318523598","-0.620980584656455","male"
"-0.909649617014461","0.562680463024695","-1.11280755361456","-0.849850011188149","-0.560630070867401","0.657212702891059","-0.18572533399787","-0.167944516432011","1.1387837587414","1.24523313101609","-0.569412003561429","-0.909649617014461","-1.46139746267403","-1.08644444934383","-0.545860107171555","-0.421930595772409","0.525919890375451","-0.0910820713468892","-0.100568397180817","-0.447377958249901","male"
"-0.431022849058388","0.7054565344303","-0.486873395865906","-0.502738879253129","0.139579333795715","0.649152822495099","-0.193499753811628","-0.207548509425807","0.697972716882959","0.897947095315792","-0.569435653646857","-0.431022849058388","-1.27189374986486","-1.08230281624093","0.114798705862938","-1.19012187532839","-0.708292496800234","-1.25591594626767","-1.24357771124719","0.487231709086296","male"
"-1.09049416899848","0.660044180329205","-1.53266423719487","-0.936485084051725","-1.03310511037682","0.494727852046197","0.0302574122739764","-0.101327736868783","1.05601504429626","1.2823070871234","-0.569863289598959","-1.09049416899848","-1.40151438190559","-1.09217398130435","0.565869205796821","-0.216040898697973","-0.708292496800234","0.0509167248339294","0.0636698343549337","-0.289063879803891","male"
"-0.745730860740079","0.545913560167607","-1.43889573447478","-0.603339791608602","-0.013010204585665","0.679307688398378","-0.0285349618662798","-0.141052579116736","0.82900164815294","0.89959488428709","-0.570810114296493","-0.745730860740079","-1.92997995773494","-1.07895957024221","0.260143644730538","-1.07592641825711","-0.708292496800234","-1.05401140794807","-1.04160907516944","0.0698649969484433","male"
"-0.57702795360428","0.774955568202754","-1.14134761553306","-0.611637623937088","0.115076285405453","0.759521884197234","-0.339730930600069","-0.214481522977959","1.18401390955268","1.26386608353527","-0.569970126255329","-0.57702795360428","-2.70060106332464","-1.06790611195549","-1.51306460945403","-1.26915941769516","-0.338028780647529","-1.24260355912571","-1.23691940456331","-0.481495492421467","male"
"-0.74369294611937","0.626827865651196","-0.675429888488834","-0.739601324315347","-0.235549870744694","0.711388043980157","-0.283102666845921","-0.210219448198164","1.04631730362367","1.15683006350457","-0.570657429066171","-0.74369294611937","-1.28192370618761","-1.09379646076908","0.565869205796821","-0.688138309200233","-0.708292496800234","0.521287737182891","0.534190173349247","-0.693268841414576","male"
"-1.43773057419755","0.918476510544196","-1.80880124573711","-1.10773500256303","-1.01796062115316","0.697948549929785","-0.266281469598877","-0.194965150518985","1.51551885536894","1.79601638336376","-1.36465653643698","-1.43773057419755","-2.05851985888031","-1.07133818878616","-4.3501978161493","-0.615667337887763","-0.338028780647529","-0.108831920869492","-0.102787832742111","-0.00597901246917028","male"
"-1.27653025006153","1.02314276966473","-1.58884338236445","-1.05876548782747","-0.782290044771631","0.772446743688507","-0.374457570540729","-0.21743544015268","1.59089760599385","1.94326883037083","-1.36114580047927","-1.27653025006153","-1.36000461715676","-0.939983887625559","-1.6972940384602","0.0458633293242877","-0.708292496800234","-0.108831920869492","-0.0961295260582294","0.328468842119955","male"
"-1.5326540857735","0.898928654678123","-1.99926763364526","-1.08486140078896","-1.03234063699425","0.663976837246273","0.0664096239013623","-0.129218235276219","1.18476775587711","1.54782329011864","-0.811863842783741","-1.5326540857735","-1.61140971275468","-1.01771476207597","-1.95636667300016","-0.407266583787157","-0.584871258082666","-0.1709563941986","-0.160493157335753","0.363320004813745","male"
"-1.3184726198395","0.944943331353426","-1.67054850413422","-1.02160253466023","-0.997092719362579","0.611475015500325","-0.206590402410031","-0.174063566468034","1.55061340756973","1.83681830415403","-1.36205475276265","-1.3184726198395","-1.28192854425055","-0.780618135751381","-0.782920034201554","0.127705112530173","-0.708292496800234","0.0309481441210018","0.0436949143032883","0.547384498931719","male"
"-1.3245106582137","1.03758268913356","-1.41403464044427","-1.02426971279398","-0.961040752846802","0.634429896982373","-0.256481428778131","-0.189931144939234","1.58874845257279","1.89601940519279","-1.36311582631531","-1.3245106582137","-1.03661239750917","-0.525007708183569","-1.00643367968699","0.276989996414689","-0.21460754192996","0.221759026488977","0.225688630329391","-0.048012566514698","male"
"-0.904323604645401","0.90471936183452","-1.12839431176728","-0.780952916925603","-0.223628147425181","0.7650262132708","-0.325731788041332","-0.218159893340879","1.32468746809224","1.55700014123338","-1.36304697088515","-0.904323604645401","-0.945700708025554","-0.628112254340411","0.565869205796821","-0.381775286016708","-0.708292496800234","-0.665733449641139","-0.653207851943006","0.276354674263321","male"
"-1.17875849881804","1.19385952470309","-1.31114605492608","-1.0804572709745","-0.54644029015237","0.927444275259367","-0.242584598414954","-0.185525776717907","1.55178237369779","1.86542296042372","-1.36446030431004","-1.17875849881804","-1.2115126320606","-1.09942508198757","0.565869205796821","0.173777753866852","-0.708292496800234","0.108603735782387","0.121375158948576","0.813659787441664","male"
"-1.20490670505917","1.16896246489106","-1.37647686795293","-1.02398539309014","-0.725461642017574","0.764272883561824","-0.0808072785177827","-0.0519890594473291","1.70700675575126","2.00213804292549","-1.36433091524338","-1.20490670505917","-1.22451227252227","-0.807765413431009","0.260143644730538","-0.0714850213866564","-0.708292496800234","-0.0156452108758293","-0.00291323248388425","-0.117809172461891","male"
"-1.97952967085759","1.78499314131681","-1.85322770786858","-2.25495685506398","-0.400610499085924","2.34439820521579","-0.254176669199818","-0.208279597687308","0.812228005900273","0.794278983145069","-0.613684367872328","-1.97952967085759","-0.368965140691711","-0.855651154297062","0.410415530678366","-0.467995554888382","-0.708292496800234","-0.375079663708526","-0.362461793413501","0.665273019752354","male"
"-1.51269882706042","1.75870352957647","-1.61985656744125","-1.85846478128683","0.172485700306454","2.20991643352314","-0.413130368964173","-0.23389726061633","1.27584747639056","1.41728176114595","-0.653732007995031","-1.51269882706042","-0.262890280711709","1.25050746118648","-0.293983934702144","0.532247451116074","-0.708292496800234","-0.21311228681478","-0.200442997439044","1.63673289574924","male"
"-2.69094289256165","0.943332459366166","-2.85740051888623","-1.97953730737149","-3.40162255704381","0.372844147002967","-0.615626940311278","-0.255690710812826","1.66891733631019","1.95095560057995","-1.98990718349015","-2.69094289256165","-0.787737505722414","-1.0856194228293","0.114798705862938","0.490377837947654","-0.708292496800234","-0.199799899672828","-0.187126384071281","1.43245768999419","male"
"-1.86574523219498","1.38063830482806","-1.96450131721749","-1.70809019159455","-0.987778209402116","1.39772585380009","-0.179878009584138","-0.192825900619691","1.18651479291016","1.47822759527237","-0.691789153301604","-1.86574523219498","-0.868735540740778","-0.645764585651751","0.410415530678366","-0.512519964384796","-0.708292496800234","-0.21311228681478","-0.200442997439044","0.443041534979442","male"
"-1.25077381407178","0.789654502691911","-1.69833967746142","-0.795465656324628","-0.57229447533909","0.588887682917041","-0.317641472841049","-0.221649923120411","1.04828873468207","1.13763605563577","-0.762138746300241","-1.25077381407178","-0.680753809589986","-0.180462208085763","0.260143644730538","0.547320929404585","0.649341129093019","-0.13767542634372","-0.149395979529284","1.47814784278757","male"
"-1.26044470987101","1.70075680949746","-1.65752573980527","-0.908527900024616","0.333644141642089","1.21809878903874","-0.283936525139711","-0.21181089164835","1.01384076786225","0.996830120843283","-0.676032836217944","-1.26044470987101","-1.00749120439012","-0.496596872849892","0.114798705862938","-0.335932008904278","-0.708292496800234","-0.135456695153395","-0.122762752793757","0.11423401176092","male"
"-1.18237919032289","1.84588170972535","-1.53739971777509","-1.05770397337935","0.381704238865058","1.4143904049041","-0.396499775540161","-0.233887160343865","1.14426084160637","1.20084686730855","-0.639720614375019","-1.18237919032289","-1.20737602374958","-1.09862572317587","0.565869205796821","-0.233944917027078","-0.708292496800234","-0.0200826732564799","-0.00735210360647212","-0.0581133995529751","male"
"-0.629764126892435","1.63979828744628","-1.16808277318834","-0.57807833089382","1.04332044090208","1.23422770754592","-0.368256966085769","-0.232634131974386","1.07332418306734","1.05289763875366","1.34316838561536","-0.629764126892435","-0.798171131810737","-1.05478320454898","-0.293983934702144","-0.438051046494789","-0.708292496800234","-0.13323796396307","-0.120543317232463","0.129472963814913","male"
"-1.2683195123858","1.56020590564828","-1.54917761622723","-0.870702297697931","0.143744326581453","1.07013286564174","-0.308687909827577","-0.217964777966414","1.1340048980208","1.25885068512128","-0.683929953159892","-1.2683195123858","-0.342775305370178","0.897621679002023","-0.293983934702144","-0.797144083071731","-0.708292496800234","-0.661295987260489","-0.648768980820419","-0.145440695756709","male"
"-1.32874452280459","1.4290097621833","-1.68634480200119","-0.889551702462073","-0.106721064766539","0.953188493848563","-0.333889894141732","-0.22422918902802","1.21903999192474","1.34314528511183","-0.723898914396685","-1.32874452280459","-0.789640813669696","-0.933086808505533","-0.0258576865895707","-0.36099049360857","-0.708292496800234","-0.279674222524539","-0.267026064277862","0.112834516145716","male"
"-0.453661629333446","-0.597411135312475","-0.655072218825481","-0.102312963657439","-1.86300872899572","-0.912969313469661","0.193782638254545","-0.0900389797820906","-0.327967303713175","-0.360008461149168","0.0117639583882052","-0.453661629333446","-0.0308418370762499","-1.08063454318746","-0.162048796741983","-0.478072264695001","1.14302608396329","0.532381393134517","0.511995817736308","-1.27332279140273","male"
"-0.436405135049014","-0.272178047103997","-0.61491725467707","-0.246098000324374","-1.45516742709252","-0.524018851642265","-0.287921172043516","-0.218168117645868","0.564382316853549","-0.02450752976935","0.0208339942994321","-0.436405135049014","-0.658128892210993","-1.08479275119711","0.114798705862938","-0.0305244825591991","0.279077412940314","0.432538489569879","0.427657266407139","-0.833479662962978","male"
"0.140111338527295","-0.170338756301692","-0.243365039522784","0.122533539799652","-0.344173604486829","-0.329591089698487","-0.362791633788896","-0.232305532211319","0.337794881561801","-0.28274575508489","-0.000217064561701609","0.140111338527295","-0.365999515039269","-1.07389404600172","0.260143644730538","-0.496803926310832","-0.708292496800234","0.0265106817403512","0.0392560431807005","-0.652336972782267","male"
"-0.439372411374086","0.105535620482298","-0.706450589182539","-0.30501644448499","-1.01040974904454","-0.211234179455055","-0.143535668626255","-0.185720180795393","0.633911958968718","0.433195494236658","-0.497945253007778","-0.439372411374086","-0.331770897089676","-0.950149686745691","-0.162048796741983","0.417567927239691","-0.708292496800234","0.510194081231264","0.523092995542778","-0.96587392346181","male"
"-0.32800193486831","0.249862380185697","-1.01565312948253","-0.306072835751121","0.368635213006903","0.5519430391844","-0.0826722776605119","-0.170689800241933","0.327028997327956","-0.0726012031819126","-0.462727510849386","-0.32800193486831","-0.332194942547143","-0.552302569625256","-1.87219539511166","-1.00900044732653","-0.708292496800234","-1.24038482793539","-1.22804166231813","0.232715445492023","male"
"-0.462050650415316","0.438361754596545","-0.1076882665328","-0.675700378295223","-0.170171639205125","0.674803800311901","-0.299307958946092","-0.208902270213287","0.883314512791046","0.63490813628605","-0.945883104746181","-0.462050650415316","-1.24380132628886","-0.830828031274588","-0.293983934702144","-0.364383671400595","2.62408094857412","0.0442605312629535","-0.00291323248388425","-1.27084432166523","male"
"0.66594167303057","-0.243795824909663","0.672114911675585","0.921875172558893","0.483666403485871","-0.781690256398037","-0.306392472307442","-0.226502357637145","0.279150861877972","-0.120537459104034","-2.14087233773362","0.66594167303057","0.691813641610347","-1.09460530274854","0.410415530678366","0.452863771050634","0.279077412940314","0.155197090779218","0.150227821245397","1.36139818255909","male"
"-1.46437611063856","0.570925241513505","-2.27576629365076","-1.13794486726022","-1.16856979376766","0.649104806913307","0.221210467580157","-0.0808223034759224","0.379921742706069","0.561453185624049","-1.04946176138925","-1.46437611063856","-1.90815905199942","-1.04761663900419","0.114798705862938","-1.20695427404045","-0.708292496800234","-0.816607170583259","-0.804129470110994","-1.06895614542602","male"
"0.314793888760967","-0.326096598007252","0.159233210728514","0.337800417076278","-0.17684394891476","-0.482071510296381","-0.39577817474495","-0.231293644937662","0.508546598128895","-0.258403841750963","-2.14087233773362","0.314793888760967","0.284970502516094","-0.815077207727523","-0.421859529955842","0.105363901515753","-0.708292496800234","0.47469438218606","0.487582026562075","0.31797131210857","male"
"0.20833200361106","-0.0376260557848959","-0.261585629501968","0.0532003785127884","0.967335293419887","0.473957018184215","-0.407735526109297","-0.240268885938523","0.158292545899017","-0.617486773331732","0.0117661660980403","0.20833200361106","-0.142678034363514","-1.04671241123473","-0.896296521042021","-0.0530681776131077","1.14302608396329","0.452507070282807","0.432096137529727","-0.391324412118236","male"
